NNP,TO,DT,NN,","
NN,IN,DT,VBG,PRP
'',VBZ,DT,NNS,IN
CC,NNS,DT,NN,NNS
MD,VB,DT,NN,RB
MD,VB,DT,NN,.
NN,IN,DT,NN,NN
MD,VB,DT,NN,IN
NN,IN,DT,NN,NN
NN,IN,DT,JJ,CC
CC,VB,DT,NNS,JJR
VBN,IN,DT,NN,NN
NN,NNS,DT,NN,TO
CC,IN,DT,NN,.
MD,VB,DT,NNS,WP
MD,VB,DT,NN,VBZ
IN,NN,DT,NNS,CC
NN,WDT,DT,NNS,VBP
RB,VB,DT,NNS,VBP
MD,VB,DT,NN,.
NN,",",DT,NN,VBZ
",",VBZ,DT,NN,PRP
MD,VB,DT,NNS,","
RB,",",DT,NNS,VBG
",",VBG,DT,NNS,IN
TO,VB,DT,NNS,VBP
NN,IN,DT,NN,IN
VBZ,RB,DT,NN,TO
NN,VBZ,DT,JJ,CC
JJ,TO,DT,NN,.
NN,CC,DT,JJ,NN
CC,VBG,DT,NN,.
NNS,IN,DT,JJ,NNS
VBZ,IN,DT,NNS,IN
JJ,IN,DT,NN,NNS
NN,IN,DT,NNS,WDT
NNS,IN,DT,JJ,NNS
NNP,IN,DT,``,NNP
TO,NN,DT,NN,NN
NNS,IN,DT,NN,IN
TO,NN,DT,JJ,NN
NN,IN,DT,NN,IN
IN,VBG,DT,JJ,JJ
IN,NN,DT,NN,IN
NNS,IN,DT,NN,CC
NNS,IN,DT,``,JJ
NN,IN,DT,NNS,''
VB,RP,DT,NNS,IN
NNS,IN,DT,NNS,IN
RB,IN,DT,NN,WRB
NN,IN,DT,NNS,WDT
VBN,IN,DT,NN,NNS
NN,IN,DT,JJ,NNS
VB,DT,DT,NN,NN
NN,IN,DT,NN,IN
NN,IN,DT,NNP,NN
IN,DT,DT,NN,IN
NN,IN,DT,NN,IN
RB,IN,DT,NN,VBG
VBG,IN,DT,JJ,NN
IN,NNS,DT,NN,IN
NN,IN,DT,NN,IN
CD,IN,DT,DT,JJ
IN,DT,DT,JJ,NNS
NNS,IN,DT,JJ,VBG
NN,",",DT,NN,``
'',IN,DT,NNS,IN
NN,IN,DT,JJ,NN
NN,IN,DT,NN,","
",",TO,DT,JJ,NN
NN,",",DT,NN,MD
NN,IN,DT,NN,NNS
NN,IN,DT,JJ,VBG
",",IN,DT,NN,VBZ
VBP,IN,DT,NN,IN
NN,IN,DT,NN,IN
NN,IN,DT,NNS,IN
",",VBZ,DT,NN,IN
IN,IN,DT,NNS,VBD
NN,CC,DT,JJ,NN
JJ,IN,DT,NNS,NNS
VBN,IN,DT,NN,VBD
NNS,IN,DT,NN,.
JJ,TO,DT,RB,VBG
VBG,IN,DT,JJ,NN
NN,IN,DT,JJ,NN
RP,RB,DT,JJ,NNS
MD,VB,DT,NNS,IN
NN,IN,DT,JJ,NNS
CD,IN,DT,NNS,VBP
VB,VB,DT,JJ,NNS
WP,VBZ,DT,RBS,VBG
MD,VB,DT,NN,WRB
NN,IN,DT,NN,IN
DT,VBZ,DT,NN,IN
IN,IN,DT,JJ,NN
JJ,IN,DT,NN,IN
NN,IN,DT,NN,","
VBN,IN,DT,NN,VBZ
JJ,IN,DT,JJ,NN
NN,IN,DT,NN,","
CC,VBN,DT,NN,NN
IN,NN,DT,JJ,NN
NNP,",",DT,NN,","
JJ,IN,DT,NN,IN
TO,VB,DT,NN,NN
RB,IN,DT,NN,VBZ
VBG,IN,DT,NN,IN
CC,VBG,DT,JJ,NN
MD,VB,DT,JJ,NN
NNS,IN,DT,NN,NNS
NNS,IN,DT,NNP,''
IN,NN,DT,NN,IN
",",RB,DT,NN,VBZ
VBG,IN,DT,NN,WDT
VBP,VBG,DT,NN,IN
JJ,IN,DT,NN,IN
NN,IN,DT,NN,","
IN,",",DT,JJ,NN
MD,VB,DT,NN,IN
DT,NN,DT,NN,IN
JJ,IN,DT,JJ,NN
TO,VB,DT,NN,NN
IN,NN,DT,NN,NNS
NNP,IN,DT,NNS,MD
RB,IN,DT,NN,NN
IN,WRB,DT,NN,MD
CC,VBG,DT,JJ,NN
RB,NN,DT,NN,NN
TO,NN,DT,NN,NN
IN,VBG,DT,NN,NN
VBG,TO,DT,NN,NN
NN,CC,DT,NN,VBD
RB,",",DT,NN,IN
NN,IN,DT,NN,NN
",",RB,DT,NN,VBZ
RB,VB,DT,NNS,IN
",",VBG,DT,NN,NN
VBP,IN,DT,NN,IN
PRP,IN,DT,NN,.
RB,IN,DT,NN,NNS
NN,NNS,DT,NN,TO
VBZ,RB,DT,NN,IN
JJ,IN,DT,JJ,NN
RB,IN,DT,NNS,IN
NN,",",DT,NN,NN
NNS,IN,DT,NN,VBP
JJ,IN,DT,NN,IN
JJ,CC,DT,NN,IN
NN,",",DT,NN,IN
NN,IN,DT,NN,VBG
NN,IN,DT,NNS,","
MD,VB,DT,NN,IN
IN,IN,DT,NN,NN
NN,CC,DT,NNS,VBP
NNS,VBP,DT,NN,MD
MD,VB,DT,NN,IN
NN,",",DT,NN,IN
TO,VB,DT,NN,IN
MD,VB,DT,NN,TO
VBG,IN,DT,NN,NN
NNP,",",DT,NN,IN
NN,IN,DT,NN,``
MD,VB,DT,NN,IN
NNS,VBP,DT,NN,RB
NNS,",",DT,NN,MD
NNS,CC,DT,JJ,NNS
NNS,TO,DT,NNS,VBZ
JJR,IN,DT,JJ,NNS
VBZ,RB,DT,NN,IN
NN,IN,DT,NNS,WP
WP,RB,DT,NN,RB
NN,IN,DT,NN,WRB
NNS,VBP,DT,NN,TO
VB,IN,DT,JJ,NN
NN,IN,DT,NN,","
TO,VB,DT,NNS,WP
NN,",",DT,NNS,MD
VBN,",",DT,NNS,CC
NNP,",",DT,NN,IN
NN,IN,DT,NN,``
VBG,IN,DT,NNS,.
NNP,IN,DT,NN,CC
NNS,",",DT,NNS,IN
TO,VB,DT,JJ,NNS
TO,VB,DT,JJ,NNS
CC,VB,DT,NNS,IN
NNS,IN,DT,JJ,NN
VBP,VBN,DT,NN,.
VBP,IN,DT,NN,","
NN,",",DT,JJ,NN
NN,VBD,DT,JJ,TO
JJ,TO,DT,NN,IN
NN,IN,DT,NN,.
",",CC,DT,NN,MD
MD,VB,DT,NNS,WDT
NN,IN,DT,NNS,IN
VBZ,IN,DT,NN,CC
NN,CC,DT,NN,NN
WDT,NN,DT,NN,IN
NN,IN,DT,NN,NN
VBG,TO,DT,NN,CC
NN,IN,DT,NN,.
NN,",",DT,NN,NN
NN,IN,DT,JJ,IN
MD,VB,DT,NN,IN
VBP,",",DT,NN,MD
TO,VB,DT,NN,NNS
NNS,IN,DT,NN,NN
VBN,IN,DT,JJ,NN
RB,IN,DT,NN,.
JJ,IN,DT,NNS,VBP
NNS,VBP,DT,NNS,IN
NN,",",DT,NN,MD
MD,VB,DT,NNS,WDT
NN,IN,DT,NNS,VBD
VBZ,IN,DT,NN,IN
NN,IN,DT,NN,NN
VBZ,IN,DT,NN,VBD
RB,",",DT,NN,MD
MD,VB,DT,NNS,TO
PRP$,NNS,DT,NN,IN
RB,VB,DT,NNS,NN
RB,VB,DT,NNS,","
",",CC,DT,NN,MD
MD,VB,DT,NNS,WDT
NN,IN,DT,NNS,IN
NN,CC,DT,NNS,POS
NN,IN,DT,NNS,VBD
VBN,IN,DT,NN,NN
NN,IN,DT,NN,","
NN,VB,DT,NN,IN
NNS,IN,DT,NN,CC
NNP,NNP,DT,NN,IN
NN,",",DT,NNS,POS
NN,NNS,DT,NNS,VBP
VBP,IN,DT,NN,NNS
NN,",",DT,JJ,NNS
NNP,",",DT,NN,IN
NN,IN,DT,NN,``
'',",",DT,NNS,IN
NN,VBZ,DT,NN,NN
NN,",",DT,NN,NN
IN,IN,DT,RB,VBD
MD,VB,DT,NN,CC
WDT,VBZ,DT,NN,WRB
",",RB,DT,PRP,VBP
PRP,VBP,DT,NN,VBZ
VBZ,IN,DT,NNS,IN
NNS,IN,DT,NN,NN
MD,VB,DT,NN,VBG
RB,",",DT,NNS,IN
JJ,IN,DT,NN,VBG
CC,VBD,DT,NN,NN
DT,VBZ,DT,NN,WRB
TO,VB,DT,NN,IN
TO,VB,DT,NN,NNS
NNS,VBP,DT,NN,IN
NN,IN,DT,NNS,IN
NNS,IN,DT,NNS,.
CC,VB,DT,NN,IN
NN,",",DT,NNS,MD
MD,VB,DT,NN,IN
MD,VB,DT,NN,NN
MD,VB,DT,JJ,NNS
",",IN,DT,CD,NN
PRP,VBP,DT,NN,TO
TO,VB,DT,NNS,VBD
JJ,IN,DT,NN,.
VB,IN,DT,NNS,IN
MD,VB,DT,NN,IN
",",VBZ,DT,NNS,WDT
PRP,VBZ,DT,NN,IN
DT,IN,DT,NN,NN
CC,IN,DT,NN,CC
NNS,IN,DT,NN,NNS
NNS,IN,DT,NN,NNP
VBN,IN,DT,NN,IN
CC,NN,DT,NN,CC
NNS,VBP,DT,NNS,:
CC,VB,DT,NN,CC
NN,IN,DT,NN,CC
NN,WRB,DT,NNS,VBP
TO,NN,DT,NN,NN
NNS,VB,DT,NN,IN
VB,IN,DT,NN,VBD
IN,JJR,DT,NN,NNS
RB,",",DT,NNS,NNS
NNS,VBP,DT,NN,WDT
IN,IN,DT,NN,IN
NNS,",",DT,NNS,MD
WDT,VB,DT,NN,NN
NN,NN,DT,NN,NN
MD,VB,DT,NN,IN
NNS,IN,DT,NN,IN
NNS,IN,DT,NN,NN
TO,VB,DT,NNS,.
VBG,RB,DT,NN,CC
NN,IN,DT,NN,NN
CC,NNS,DT,NN,NN
CD,NNS,DT,NNP,NNP
NN,IN,DT,NNS,.
JJ,IN,DT,JJ,NN
TO,VB,DT,NN,NN
RB,VB,DT,NNS,POS
VB,",",DT,NN,NN
VBN,IN,DT,NN,CC
NN,CC,DT,NN,NNS
RB,RB,DT,JJ,NN
NN,CC,DT,NN,CC
VBG,IN,DT,NN,NNS
JJ,IN,DT,JJ,NN
NN,IN,DT,NN,:
NNP,JJR,DT,JJ,NN
NN,",",DT,RBR,NNS
IN,IN,DT,JJ,NN
NN,IN,DT,NN,.
IN,IN,DT,JJ,NNS
NN,IN,DT,NN,","
TO,VB,DT,NNS,IN
NN,CC,DT,NNS,WDT
TO,VB,DT,NNS,IN
WDT,VBZ,DT,NN,IN
NN,",",DT,NN,NN
NN,",",DT,NN,MD
RB,VB,DT,NN,POS
RBS,IN,DT,NN,VBZ
JJ,TO,DT,JJ,CC
RB,VBP,DT,NN,VBG
RB,IN,DT,NN,NN
NN,",",DT,NN,RB
VB,JJ,DT,NN,","
NN,",",DT,NN,VBD
RB,IN,DT,NN,VBD
JJS,IN,DT,NNS,WDT
IN,NN,DT,NN,IN
NN,IN,DT,NN,","
NN,IN,DT,NNS,.
NN,",",DT,NN,IN
",",CC,DT,NN,VBG
VBG,IN,DT,NNS,MD
TO,VB,DT,NN,IN
NN,IN,DT,NN,:
JJ,TO,DT,NNS,VBP
CC,VB,DT,NN,VBZ
VBN,",",DT,NN,MD
WDT,NN,DT,JJ,NN
NN,IN,DT,NN,VBZ
",",IN,DT,JJ,NN
NN,VBZ,DT,NN,IN
VBG,TO,DT,NN,","
NNS,IN,DT,NN,MD
NN,VBZ,DT,RBS,JJ
VBG,TO,DT,NN,IN
NNS,IN,DT,JJ,NN
VBG,TO,DT,NN,``
JJ,IN,DT,JJ,NN
NN,IN,DT,NN,","
JJ,IN,DT,NN,IN
NN,IN,DT,NN,","
",",IN,DT,NN,PRP
JJ,IN,DT,NN,IN
IN,IN,DT,NN,VBN
VBG,TO,DT,NN,``
RB,RB,DT,NN,IN
NN,IN,DT,NN,","
DT,IN,DT,NNS,IN
NNS,IN,DT,NNS,","
VBG,NN,DT,NN,IN
PRP,VBZ,DT,NN,VBD
VBN,IN,DT,NN,IN
NN,IN,DT,NNS,IN
NNS,IN,DT,NN,CC
RB,IN,DT,NN,.
NN,VBD,DT,NNS,VBD
CD,NNS,DT,NNP,NNP
NNS,IN,DT,NN,VBZ
VBZ,IN,DT,NN,VBD
RB,IN,DT,NN,VBD
",",CC,DT,JJ,NN
",",NN,DT,NN,IN
RB,IN,DT,NN,","
",",VB,DT,NN,IN
NNS,IN,DT,NN,","
NN,CC,DT,NN,IN
RB,VBP,DT,NNS,.
VBZ,VBN,DT,NN,.
VBN,",",DT,JJS,NN
CC,NN,DT,NN,","
MD,VB,DT,NNS,CC
CD,IN,DT,RBS,JJ
NNS,IN,DT,JJ,NN
NN,IN,DT,NN,PRP
MD,VB,DT,NN,IN
NN,IN,DT,JJ,NN
NN,IN,DT,NN,","
JJ,TO,DT,NN,NN
NNS,IN,DT,NN,NN
NN,",",DT,NNS,CC
NNS,CC,DT,JJ,NNS
.,NNP,DT,JJ,NN
NN,IN,DT,NN,IN
IN,WRB,DT,NN,VBZ
PRP,VBZ,DT,NN,TO
``,DT,DT,NN,IN
NN,IN,DT,NN,VBZ
VBP,IN,DT,NN,NN
VBP,IN,DT,NNS,NN
JJ,IN,DT,NN,","
VB,IN,DT,NN,PRP
NN,NN,DT,NN,VBZ
VBG,IN,DT,NN,CC
CC,IN,DT,NNS,WRB
NN,IN,DT,NN,NNS
PRP,VBD,DT,JJ,NN
WDT,NNS,DT,JJ,NNS
CC,WRB,DT,NNS,IN
NN,VBP,DT,NN,IN
VB,IN,DT,JJ,NNS
NNS,IN,DT,NN,IN
TO,VB,DT,NN,IN
IN,NNP,DT,NN,RB
NNP,",",DT,NN,WRB
JJ,IN,DT,NN,IN
NNS,VBG,DT,NN,VBD
CD,",",DT,NN,NNP
VBN,IN,DT,NN,IN
PRP,VBP,DT,NN,IN
WRB,JJ,DT,NN,VBZ
NN,",",DT,NNP,IN
NN,TO,DT,NN,.
JJ,TO,DT,JJ,NN
PRP,VBP,DT,NN,IN
VBG,DT,DT,NN,MD
VBG,VBZ,DT,JJS,NN
NNP,NNP,DT,JJ,NN
RB,",",DT,JJ,NN
VBN,IN,DT,NN,IN
NN,IN,DT,NNP,NN
JJ,",",DT,JJ,NN
JJR,IN,DT,NNS,","
",",RB,DT,NN,IN
NN,CC,DT,NN,IN
NN,IN,DT,NN,NN
JJ,IN,DT,JJR,NNS
NN,IN,DT,JJ,WP
NN,RB,DT,JJS,CD
PRP,IN,DT,NN,NN
RBS,IN,DT,NN,NN
VBP,IN,DT,NN,IN
NN,IN,DT,NN,IN
RB,IN,DT,DT,NN
NNS,IN,DT,JJS,NN
IN,``,DT,NN,NN
NN,IN,DT,NN,","
JJ,TO,DT,VBN,RP
DT,WP,DT,NNS,VBP
RB,DT,DT,NN,DT
DT,NN,DT,NN,NN
VBP,IN,DT,JJS,NN
RB,",",DT,NNS,IN
NNS,IN,DT,NN,IN
VBZ,VBN,DT,NN,IN
VBZ,IN,DT,NNS,RB
NNS,IN,DT,NN,IN
VB,DT,DT,NN,IN
RB,VB,DT,NN,:
IN,NN,DT,NNS,WP
NN,IN,DT,NN,VBG
RB,IN,DT,NN,NN
RB,VB,DT,NN,","
JJ,TO,DT,JJ,IN
JJ,IN,DT,NN,IN
VB,IN,DT,NN,NN
TO,VB,DT,JJS,NN
NN,",",DT,NN,VBN
PRP,IN,DT,NN,IN
NN,IN,DT,NN,IN
WP,VBZ,DT,JJS,NN
RB,RB,DT,JJ,","
NN,",",DT,NN,JJ
VBD,VBN,DT,NN,IN
NN,IN,DT,NN,IN
PRP,VBD,DT,NN,IN
JJ,NN,DT,NN,NN
NN,CC,DT,NN,IN
RB,CC,DT,JJ,NN
IN,NN,DT,NN,IN
VBG,IN,DT,NN,IN
VBD,VBN,DT,NN,WDT
VBN,DT,DT,NN,IN
VB,IN,DT,NNS,IN
JJ,IN,DT,JJR,NNS
IN,NN,DT,NNS,WDT
VB,TO,DT,NN,.
RB,IN,DT,JJ,NNS
NNS,VBP,DT,NN,IN
JJ,IN,DT,NNS,CC
TO,VB,DT,JJS,NNS
TO,VB,DT,NN,NN
NN,",",DT,NN,NN
JJ,IN,DT,NN,IN
TO,VB,DT,NN,NN
NN,IN,DT,NN,","
RB,IN,DT,NN,.
VBN,IN,DT,NN,IN
NN,IN,DT,NN,MD
MD,VB,DT,JJS,NN
NN,IN,DT,NN,VBP
NNS,VBG,DT,JJ,NN
NNS,IN,DT,JJS,NNS
NNP,VBZ,DT,RBS,JJ
RB,",",DT,NN,VBZ
JJ,",",DT,NNS,VBP
NN,CC,DT,JJ,NNS
PRP,VBP,DT,NN,WDT
NN,",",DT,NN,MD
WRB,VBD,DT,NN,MD
VBP,IN,DT,NN,VBP
JJ,NN,DT,NN,IN
NN,IN,DT,NN,IN
",",IN,DT,NN,MD
NN,",",DT,NN,VBZ
RB,",",DT,NNS,VBP
PRP,VBP,DT,NN,.
NNP,VBZ,DT,NNP,NNP
NNP,NN,DT,JJ,NN
PRP,VBZ,DT,JJ,NN
RB,VBG,DT,NN,WDT
NN,",",DT,NN,WDT
PRP,VBP,DT,NN,.
VBP,IN,DT,NN,TO
NN,IN,DT,NN,IN
NNS,VBP,DT,NN,NN
NN,IN,DT,NN,CC
NN,IN,DT,VBG,IN
VBG,IN,DT,JJ,NN
NN,",",DT,NN,VBZ
NNS,VBD,DT,NN,IN
VBG,IN,DT,NNS,.
VB,IN,DT,NNS,IN
MD,VB,DT,NN,IN
RB,",",DT,RBS,JJ
VB,IN,DT,NNS,CC
NNS,DT,DT,NN,.
VBG,IN,DT,NN,IN
NN,IN,DT,NN,IN
NNS,IN,DT,NN,.
PRP,VBZ,DT,NN,","
MD,VB,DT,JJS,NN
VBD,CC,DT,JJ,NN
MD,VB,DT,JJS,NN
MD,VB,DT,NNS,DT
IN,NN,DT,NN,RP
VBG,IN,DT,NNS,.
RB,",",DT,NNS,MD
JJ,IN,DT,NN,","
NN,IN,DT,NNS,WP
NN,IN,DT,NNS,WDT
CC,VB,DT,NN,IN
NN,IN,DT,NN,NN
NN,IN,DT,NN,IN
VBG,",",DT,NN,NNP
JJ,IN,DT,JJR,NNS
NNS,IN,DT,NNS,IN
NNS,IN,DT,NN,CC
JJ,TO,DT,JJ,NN
RB,DT,DT,NNS,IN
TO,VB,DT,JJ,NN
IN,",",DT,JJ,NN
JJ,IN,DT,NN,TO
VBP,IN,DT,NN,.
NN,",",DT,NN,MD
NN,IN,DT,NN,NN
NN,IN,DT,NN,IN
RP,IN,DT,VBG,NN
JJ,IN,DT,NN,.
VBN,IN,DT,NN,IN
TO,VB,DT,NN,IN
NN,IN,DT,NN,VBG
NN,CC,DT,NNS,NNS
CC,VBG,DT,JJ,NNS
IN,NN,DT,NN,POS
TO,VB,DT,JJ,CC
NNP,NN,DT,NNS,IN
JJ,IN,DT,JJ,NNS
VBZ,WRB,DT,NN,VBZ
NNS,TO,DT,NN,VBP
NNS,IN,DT,NN,CC
JJ,IN,DT,NNS,VBP
TO,VB,DT,NNS,VBZ
TO,VB,DT,JJ,NN
JJ,NN,DT,NNS,IN
NN,IN,DT,NNS,VBZ
TO,VB,DT,NN,RB
NN,IN,DT,NN,CC
RB,IN,DT,JJ,JJ
NNS,IN,DT,VBG,NNS
VBD,IN,DT,JJ,NN
NN,",",DT,NN,IN
NN,IN,DT,NN,NN
VB,IN,DT,NN,WRB
NN,TO,DT,NN,IN
NN,VBZ,DT,JJ,NN
JJ,IN,DT,NN,IN
NN,IN,DT,JJ,CD
VBG,IN,DT,NN,VBZ
VBD,IN,DT,NN,POS
",",CC,DT,NN,IN
VB,IN,DT,NNS,IN
VBN,IN,DT,JJ,NN
MD,VB,DT,NNS,NN
NN,IN,DT,NN,NN
NNS,IN,DT,NN,.
WP,VBZ,DT,JJS,TO
NNS,IN,DT,NNS,VBD
VBD,IN,DT,JJS,TO
RB,IN,DT,NNS,VBZ
NNS,",",DT,NNS,MD
IN,VBZ,DT,JJS,NN
NN,IN,DT,JJ,NN
JJ,TO,DT,NNS,.
VB,IN,DT,NN,POS
RB,VB,DT,NN,NN
MD,VB,DT,NNS,POS
NN,IN,DT,JJR,NNS
NNP,",",DT,NN,NN
NN,IN,DT,NNS,VBZ
NN,IN,DT,NN,NN
MD,VB,DT,JJ,IN
",",NN,DT,JJ,NNS
",",DT,DT,NNS,MD
",",WRB,DT,NNS,VBP
NNS,VBP,DT,JJ,NNS
",",VBP,DT,NN,NN
",",VBG,DT,NN,.
CD,",",DT,NN,TO
VBN,IN,DT,JJ,TO
IN,NN,DT,JJ,NN
NN,IN,DT,NN,MD
JJR,TO,DT,NNS,.
NN,WRB,DT,NN,VBZ
VBN,TO,DT,NN,VBZ
DT,NN,DT,VBN,NN
RB,RB,DT,JJ,NN
NN,IN,DT,NN,VBZ
NN,WDT,DT,NNS,VBP
JJR,",",DT,JJ,IN
MD,VB,DT,NN,IN
NN,IN,DT,NNS,.
MD,VB,DT,NN,TO
NN,TO,DT,NNS,IN
JJ,IN,DT,NNS,POS
CC,VB,DT,NN,IN
JJR,:,DT,NN,IN
CC,",",DT,NN,NN
WP,VBZ,DT,JJ,NN
IN,DT,DT,NNS,CC
VB,IN,DT,NN,IN
NN,IN,DT,NN,PRP
VBZ,RB,DT,NN,PRP
",",CC,DT,JJ,NNS
NN,IN,DT,NN,.
VBP,IN,DT,JJ,NN
NN,VBZ,DT,NN,CC
VB,IN,DT,NN,VBP
DT,VBZ,DT,NN,IN
RB,",",DT,NN,VBZ
VBZ,IN,DT,NN,MD
NNS,IN,DT,NN,VBZ
IN,IN,DT,NNS,RB
MD,VB,DT,NN,.
VB,IN,DT,NN,VBZ
DT,VBZ,DT,NN,IN
NN,VBP,DT,JJ,NN
VB,",",DT,NN,NN
MD,VB,DT,JJS,NN
RB,",",DT,NN,IN
PRP,VBP,DT,JJ,NN
DT,NN,DT,JJ,NN
RB,RB,DT,NN,","
VB,IN,DT,NN,NNS
",",CC,DT,JJ,NN
RB,",",DT,NN,IN
NN,IN,DT,NNS,.
VBP,IN,DT,NN,PRP
JJ,IN,DT,NN,IN
VBG,IN,DT,NNS,CC
NNS,CC,DT,NN,IN
VBG,IN,DT,NN,NN
CD,IN,DT,RBS,VBN
RB,VBZ,DT,NN,NN
VBP,VBG,DT,NNS,IN
MD,VB,DT,NN,NN
CC,VB,DT,NN,IN
NN,IN,DT,VBG,IN
CC,NN,DT,NN,NN
DT,",",DT,JJ,NN
WDT,NN,DT,NN,IN
TO,VB,DT,NN,TO
NN,VBZ,DT,NN,NN
NNP,CC,DT,NN,JJ
NNS,",",DT,NN,NN
NNS,WDT,DT,NN,NN
IN,",",DT,NN,POS
MD,VB,DT,NN,NN
NN,IN,DT,JJ,.
NN,DT,DT,NN,.
NNS,WRB,DT,NN,NN
TO,VB,DT,NNS,IN
NNP,",",DT,NNS,VBP
VBD,IN,DT,NN,NN
NNS,IN,DT,NNP,NNP
VBZ,DT,DT,NN,IN
NN,IN,DT,NN,","
RB,IN,DT,NN,CC
CC,IN,DT,NN,","
MD,VB,DT,NN,IN
IN,RB,DT,NNS,MD
IN,NN,DT,NN,VBZ
RB,",",DT,NN,NN
NNS,IN,DT,NN,NN
NN,IN,DT,JJ,NN
